MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3517_15,0.28208323,0.378519811,0.336905059,1.870919512,2.692748567,0.206578619,0.199850486,3.801146275,0.163219537,1.090954398,0.294044356,0.261649639,0.324943932,0.249688512,0.721654622,0.488412659,1.185397458,1.260403688,0.394966359,0.568153501,0.24570147,0.323697982,0.17019686,0.862447047,1.521804137,0.872663843,0.209070521,0.250436083,0.467729878,0.153999502,0.406927486,1.581360578,0.426115126,0.530027411,0.513082482,0.751308248,0.625467231,0.430351358,0.583603289,0.404435584,0.3964615,0.520807376,0.657612759,0.1446685,0.583104186,0.16101436,1.739688359,0.213871066,0.300947143,0.952948365,0.330889093,0.171707913,0.156889704,0.09532539,0.139321723,0.135808127,0.181790406,0.122670333,0.173999389,0.113046135,0.403910785,0.298350137,1.213871066,1.699511152,0.166208372,1.141613199,0.712343416,0.224717385,0.185151237,0.148334861,0.09532539,0.156889704,0.386953865,0.22487015,,0.247632142,0.800336083,Ts65Dn,Saline,S/C,t-SC-s
50810F_12,0.390873016,0.512566138,0.296296296,2.112433862,3.481481481,0.284722222,0.198743386,3.588624339,0.266865079,1.470238095,0.538359788,0.308201058,0.340939153,0.387566138,0.765542328,0.595899471,0.314484127,1.166666667,0.459656085,0.618716931,0.455687831,0.445436508,0.209986772,0.860449735,2.138227513,0.151124339,0.279431217,0.316137566,0.198743386,0.240740741,0.493386243,1.672619048,0.401455026,0.422949735,0.349537037,0.74239418,0.634259259,0.346230159,0.550925926,0.447751323,0.367724868,0.390542328,0.254960317,0.16612519,0.800303227,0.205977908,0.947368421,0.282651072,0.595841455,0.727095517,0.089885207,0.198180637,0.164609053,0.10569634,0.141217241,0.121724063,0.146848603,0.150530648,0.170890188,0.089452025,0.454624215,0.261425168,1.200129955,2.021875677,0.180203595,1.18128655,0.677063028,0.180420186,,,0.10569634,0.096599524,0.363439463,,,,1.367338098,Control,Saline,C/S,c-CS-s
3520_10,0.638367347,0.716734694,0.310204082,2.286938776,3.307142857,0.255510204,0.200612245,3.156122449,0.206938776,1.492653061,0.702857143,0.310612245,0.382244898,0.310612245,0.771632653,0.561836735,1.422857143,2.213877551,0.58244898,0.561836735,0.552857143,0.354897959,0.181836735,0.974897959,2.063061224,1.326326531,0.275714286,0.266530612,0.742040816,0.194081633,0.367959184,1.859591837,0.303061224,0.403061224,0.358163265,0.695102041,0.571632653,0.32,0.513469388,0.360612245,0.280816327,0.339183673,0.614081633,0.178609248,0.928697494,0.165195905,2.491351924,0.300505942,0.593010942,1.054476997,0.223908695,0.142722673,0.161548417,0.106365455,0.147311448,0.206612543,0.1931992,0.112836804,0.209789387,0.105188846,0.446405459,0.287563243,1.514060478,2.228615131,0.141428403,1.264384045,1.009295211,0.264854689,0.182962701,0.127544417,0.106365455,0.137780915,0.448052712,0.16707848,0.15660666,,1.573832216,Control,Memantine,C/S,c-CS-m
50810A_6,0.361487482,0.574079529,0.310603829,2.393446244,3.940574374,0.185493373,0.149484536,2.576362297,0.212665685,1.096244477,0.594992636,0.295360825,0.334388807,0.233578792,0.855743741,0.869587629,1.653755523,2.033799705,0.410456554,0.683726068,0.237923417,0.297496318,0.144845361,1.668630339,3.048821797,1.21892489,0.222164948,0.286450663,0.702061856,0.139248895,0.345581738,2.284756996,0.27017673,0.374005891,0.291163476,0.686597938,0.442709867,0.33365243,0.47017673,0.315463918,0.232253314,0.347643594,0.179013255,0.266459565,1.420883856,0.21324782,1.586130875,0.380048101,0.613087484,1.015582724,0.097204129,0.175969536,0.208036877,0.126766209,0.183184688,0.243110532,0.171660487,0.130023048,0.297524802,0.179126165,0.572402044,0.322176571,2.510121255,2.738901694,0.145655877,1.222767812,1.023950296,0.238300431,0.13262852,0.125964526,0.126766209,0.127116946,0.540284598,0.122908107,0.157079868,0.148161138,2.01583325,Control,Saline,C/S,c-CS-s
311_1,0.743117916,0.862652731,0.377741793,2.735757397,6.067569557,0.219049021,0.185337848,2.277491535,0.19446489,2.379508317,1.081554541,0.355365818,0.383630208,0.29942588,0.956131312,0.790961284,1.897836008,1.711026056,0.387163256,0.856469895,0.537612248,0.386132784,0.175621964,1.491240983,4.112615928,1.463712645,0.272044752,0.28764905,0.790078021,0.168555866,0.421610481,2.620197262,0.387163256,0.517297218,0.373767113,0.872368615,0.796702488,0.540850876,0.651258649,0.523332843,0.407478286,0.54659208,0.225084646,0.201228184,0.908532644,0.191338074,0.94272786,0.28539108,0.294117647,1.347123465,0.115901745,0.226244344,0.192243051,0.138655462,0.129411765,0.157918552,0.182546865,0.13697479,0.233548804,0.132579186,0.355074337,0.233484163,1.127407886,1.68332256,0.137879767,1.177892696,0.67498384,0.178474467,0.13852618,0.178603749,0.138655462,,0.440142211,0.129605688,0.165287654,0.163994829,1.297220427,Control,Memantine,C/S,c-CS-m
3513_11,0.324591968,0.482119934,0.292499542,2.145424537,3.425453879,0.233449477,0.181184669,4.316889785,0.202824134,1.244452595,0.371538603,0.307720521,0.314689162,0.276545021,0.773519164,0.680359435,1.42306987,1.363102879,0.436273611,0.584632312,0.271043462,0.329910141,0.209242619,0.987346415,1.974326059,1.049514029,0.235650101,0.301668806,0.642215294,0.16321291,0.424353567,2.000366771,0.480286081,0.464881716,0.405281496,0.747845223,0.557124519,0.326792591,0.545021089,0.35723455,0.330643682,0.477168531,0.522831469,0.147373662,0.723300971,0.169405029,2.263878516,0.298854867,0.4339059,1.138038337,0.187204381,0.185959671,0.171023152,0.113144137,0.140527757,0.164799602,0.168907145,0.122354991,0.264002987,0.158451581,0.472118496,0.294622853,1.646626836,2.22193179,0.153597212,1.256659198,0.87901419,0.200522778,0.197411003,,0.113144137,0.152725915,0.459546926,0.181478715,0.247323874,0.234254419,1.072068708,Ts65Dn,Saline,S/C,t-SC-s
3417_10,0.413551913,0.502295082,0.231256831,1.499453552,2.086338798,0.208743169,0.166994536,1.983169399,0.178579235,1.14273224,0.570054645,0.256174863,0.221857923,0.224918033,0.532240437,0.482404372,1.058142077,0.598907104,0.396284153,0.426885246,0.351038251,0.32284153,0.173770492,0.613551913,1.597595628,0.678907104,0.218360656,0.214644809,0.495956284,0.147540984,0.354098361,1.323278689,0.286338798,0.351912568,0.373333333,0.582076503,0.496830601,0.245027322,0.415519126,0.308415301,0.256830601,0.325464481,0.195846995,0.164722446,0.974054706,0.172968624,1.047063556,0.288616251,0.393201931,0.640185036,0.161906677,0.179002414,0.153861625,0.118664521,0.152252615,0.157884151,0.168543846,0.141391794,0.259452936,0.153861625,0.588495575,0.303499598,1.734915527,2.193081255,0.188857603,1.164923572,0.757843926,0.240949316,,0.21460177,0.118664521,0.164521319,0.476065969,,,,1.439058729,Ts65Dn,Memantine,C/S,t-CS-m
3481_9,0.267698259,0.481431335,0.311025145,2.646034816,3.960348162,0.247969052,0.194390716,3.10967118,0.228626692,1.201740812,0.326112186,0.32901354,0.288974855,0.280851064,0.886073501,0.869052224,1.839458414,1.217021277,0.399226306,0.810638298,0.255705996,0.392263056,0.177369439,1.180851064,2.409090909,1.046808511,0.250870406,0.278723404,0.723017408,0.173887814,0.367117988,2.437911025,1.106769826,0.505609284,0.434816248,0.809090909,0.619922631,0.350483559,0.599806576,0.286847195,0.30696325,0.393810445,0.349516441,0.179587605,1.010828246,0.145490151,1.184656146,0.312406405,0.285911761,1.399377952,0.11035595,0.157700726,0.176477364,0.134777099,0.169220136,0.211496371,0.179817993,0.115194102,0.3007718,0.183504205,0.608916023,0.299965442,1.758437968,2.596129478,0.171639212,1.324156203,0.8261721,0.252044695,0.168183389,,0.134777099,0.142840687,0.510425066,0.160465384,0.212417924,,1.194562838,Control,Saline,S/C,c-SC-s
3479_1,0.487969395,0.659720125,0.360817477,2.480217457,4.47427766,0.16440149,0.131279573,2.851203061,0.196818685,1.334742777,0.572032619,0.191684285,0.402396054,0.209604349,0.839323467,0.573442062,1.566596195,2.242222893,0.368871439,0.503976644,0.382563173,0.324473976,0.146984798,,3.190979563,1.336756267,0.213127957,0.251786973,0.725863284,0.14547468,0.39695963,2.374811235,0.312594382,0.424343099,0.331621867,0.653276956,0.510218464,0.368770764,0.531762811,0.326386792,0.279472466,0.399577167,0.392127253,0.179629942,0.82560036,0.161970643,2.07845453,0.285248299,0.487092964,2.111129858,0.170744053,0.141330634,0.190484225,0.119734548,0.1569653,0.16000225,0.169675496,0.113998088,0.246217873,0.142005512,0.520893088,0.311568528,1.458410663,2.184129127,0.128058039,0.950284011,0.900118104,0.237163264,,,0.119734548,0.113604409,0.45334908,0.117147517,,0.139980878,1.604071762,Control,Saline,C/S,c-CS-s
50810E_9,0.489535799,0.704956727,0.305586153,2.220456334,3.640912667,0.209913454,0.173092054,2.44563336,0.200786782,1.317702596,0.55436664,0.297403619,0.310621558,0.257592447,0.701652242,0.5693155,1.424232887,1.896302124,0.449881983,0.582533438,0.391030685,0.311880409,0.169158143,1.069708891,2.563650669,1.303855232,0.24343037,0.27804878,0.729189614,0.157828482,0.489063729,2.026435877,0.304012589,0.388512982,0.294099135,0.644059795,0.545082612,0.308103855,0.471439811,0.326829268,0.266404406,0.388827695,0.356726987,0.204148986,0.797642621,0.177369165,2.147194719,0.35106082,0.52758133,1.33418199,0.273455917,0.166808109,0.197454031,0.110042433,0.147854785,0.125035361,0.187930222,0.133427628,0.190004715,0.114851485,0.417067421,0.307402169,1.401225837,2.232343234,0.151532296,1.203017445,0.843564356,0.213955681,0.162564828,0.125035361,0.110042433,0.119471947,0.538991042,0.181235266,0.170391325,0.196793965,1.666760962,Ts65Dn,Saline,C/S,t-CS-s
320_5,0.587038433,0.863727707,0.411203215,2.757975383,6.006656619,0.223687516,0.189399648,2.375282592,0.218538056,1.843255463,0.917357448,0.34853052,0.354684753,0.270283848,1.006154233,0.897261994,1.998116051,1.861592565,0.378171314,0.979276564,0.502260739,0.416101482,0.182115046,1.801306204,4.089927154,1.53089676,0.275558905,0.308590806,0.831826174,0.173700075,0.422381311,2.564556644,0.360085406,0.560035167,0.40919367,0.792514444,0.694297915,0.503014318,0.724441095,0.496232102,0.387967847,0.500879176,0.217030897,0.236061835,1.149328434,0.169221997,0.731500253,0.355993411,0.576849975,1.919602129,0.124619868,0.16662443,0.2093259,0.140775469,0.18385707,0.204004055,0.301951343,0.131208819,0.207108464,0.114546376,0.55993411,0.313862139,1.629054739,2.212113533,0.165103903,1.157121135,0.854092752,0.213443994,0.148314749,0.142739483,0.140775469,0.121388748,0.534845413,0.133996452,0.180372529,,1.660352255,Control,Memantine,C/S,c-CS-m
3484_12,1.875890736,1.954473476,0.359857482,2.537608868,4.538796516,0.232581156,0.188044339,2.62925574,0.211599367,3.4101346,2.441607284,0.296516231,0.346001584,0.339667458,0.856888361,0.591646873,1.588875693,2.173594616,0.516231196,0.681314331,1.768804434,0.408551069,0.204671417,1.127078385,2.664687253,2.126286619,0.288400633,0.291963579,0.781868567,0.188638163,0.374505146,2.322842439,0.323238321,0.411322249,0.297307997,0.639350752,0.551860649,0.366389549,0.508313539,0.392319873,0.322248614,0.381433096,0.337688044,0.17211329,0.727783511,0.160532049,1.578832703,0.29916294,0.338722624,1.007338608,0.114780415,0.184726522,0.198945075,0.095172572,0.129572297,0.135534916,0.190230478,0.133012269,0.193555785,0.105951152,0.30455223,0.235294118,0.991400069,1.993120055,0.133241601,0.914230019,1.002522646,0.219011581,0.156633414,0.142758858,0.095172572,0.137369568,0.419676643,,0.174635936,,1.742002064,Control,Saline,C/S,c-CS-s
3505_9,0.646110057,0.936297099,0.348197343,2.378422337,3.972756845,0.223502304,0.164814313,2.443480618,0.211168338,1.593656818,0.819869883,0.281241529,0.328002169,0.267281106,0.805909461,0.4943074,1.511520737,1.723908918,0.496747086,0.656953104,0.563296286,0.344944429,0.183654107,1.081865004,2.752642993,1.542152345,0.25142315,0.290864733,0.756166983,0.172539984,0.430468962,2.289509352,0.311873136,0.368663594,0.293846571,0.672268908,0.563838439,0.350094877,0.501219843,0.361344538,0.282867986,0.400921659,0.269043101,0.18102253,0.989428076,0.187694974,1.731715771,0.311091854,0.415857886,1.005285962,0.087608319,0.14644714,0.183795494,0.103119584,0.147140381,0.182235702,0.185441941,0.111091854,0.204766031,0.116117851,0.424523397,0.262564991,1.618457539,2.167331023,0.112478336,1.055025997,0.959445407,0.183275563,0.12694974,0.102859619,0.103119584,0.098006932,0.397487002,0.093934142,0.124003466,0.147053726,1.933968804,Ts65Dn,Memantine,C/S,t-CS-m
50810F_7,0.403750689,0.556811914,0.313292885,2.23248759,4.168781026,0.270546056,0.195532267,3.89547711,0.251792609,1.536679537,0.645890789,0.361003861,0.331770546,0.340319912,0.806674021,0.685052399,1.522062879,1.251241037,0.474076117,0.688086045,0.477937121,0.464147821,0.196359625,0.982901269,2.560672918,1.040540541,0.28819636,0.308328737,0.731936018,0.227523442,0.370656371,2.081081081,0.348869277,0.421676779,0.339492554,0.740485383,0.624931054,0.374517375,0.514892443,0.444015444,0.337286266,0.407060121,0.246001103,0.168802698,0.796795953,0.196458685,0.97841484,0.29005059,0.603878583,0.839460371,0.103878583,0.191568297,0.178246206,0.103541315,0.133726813,0.131028668,0.142158516,0.143001686,0.181112985,0.112816189,0.372849916,0.239966273,1.142664418,2.017369309,0.160876897,1.103035413,0.636593592,0.193591906,,,0.103541315,0.10455312,0.358853288,,,,1.413659359,Control,Saline,C/S,c-CS-s
3419_12,0.237746891,0.383321141,0.267983419,1.724701292,2.462326262,0.263350402,0.209461107,3.937332358,0.212874909,1.182882224,0.354791514,0.337722507,0.263350402,0.319678127,0.666178981,0.811509388,1.201414289,0.971958059,0.449402585,0.559863448,0.296756889,0.356742258,0.211168008,0.799561083,1.661545964,0.853694221,0.230919288,0.263594245,0.545476713,0.203365033,0.310412095,1.499634236,0.665691295,0.411363082,0.428919776,0.720068276,0.55840039,0.315532797,0.522311631,0.311387466,0.296513046,0.357229944,0.400146306,0.138474295,0.855721393,0.15194859,1.798092869,0.258499171,0.313640133,0.945273632,0.304311774,0.235489221,0.169154229,0.122305141,0.15194859,0.168739635,0.250207297,0.126658375,0.174543947,0.088101161,0.634328358,0.302238806,1.496475954,2.235281924,0.174751244,1.658789386,0.809701493,0.234038143,,,0.122305141,0.143656716,0.445273632,0.231757877,0.215174129,,1.100538972,Control,Memantine,S/C,c-SC-m
3478_12,0.362683824,0.512683824,0.323897059,2.169301471,3.468566176,0.238051471,0.185661765,2.547610294,0.182904412,1.195955882,0.43125,0.285661765,0.359926471,0.269669118,0.781433824,0.534558824,1.400183824,1.982536765,0.481433824,0.629044118,0.331617647,0.364705882,0.179595588,1.060110294,2.555698529,1.344301471,0.256433824,0.284007353,0.703308824,0.167647059,0.366911765,1.806433824,0.303492647,0.465257353,0.376102941,0.671875,0.587132353,0.337316176,0.567463235,0.367463235,0.335661765,0.414154412,0.381985294,0.163043478,0.702075099,0.165909091,2.10187747,0.305335968,0.424407115,1.878359684,0.28784585,0.145059289,0.186857708,0.102964427,0.150889328,0.13784585,0.16729249,0.120355731,0.196837945,0.097134387,0.432806324,0.294367589,1.289229249,1.987944664,0.131916996,1.14298419,0.895750988,0.212450593,0.162549407,0.141897233,0.102964427,0.15,0.457806324,0.210770751,0.183003953,0.208399209,1.771640316,Control,Saline,C/S,c-CS-s
3479_15,0.51306914,0.712689713,0.372259696,2.687605396,3.893128162,0.191399663,0.130059022,2.725337268,0.248735245,1.677065767,0.630269815,0.083895447,0.445193929,0.181281619,0.910202361,0.653878583,1.600969646,2.512858347,0.159780776,0.35539629,0.438237774,0.457419899,0.196037099,,2.900505902,1.182124789,0.065978078,0.205522766,0.66989882,0.18296796,0.383853288,1.91505059,0.419477234,0.47955312,0.449620573,0.765598651,0.696458685,0.392917369,0.651559865,0.360666105,0.340640809,0.468381113,0.784359191,0.126317496,0.653802497,0.161666937,2.689800551,0.276633695,0.347819037,1.124371656,0.1360467,0.182422572,0.155018648,0.113993838,0.163288471,0.173504135,0.148532512,0.121290741,0.239338414,0.125344576,0.49262202,0.335819685,1.198313605,1.910491325,0.17707151,1.025944544,0.865574834,0.260256202,,,0.113993838,0.14415437,0.471866386,0.172369061,,0.231555051,1.340197827,Control,Saline,C/S,c-CS-s
3507_8,0.383181442,0.56006628,0.313173157,2.435376968,4.258492129,0.238608119,0.182270091,2.300538525,0.202361226,1.253728252,0.559859155,0.334921292,0.298881524,0.285625518,0.904101077,0.64084507,1.637531069,1.141259321,0.427920464,0.63960232,0.311723281,0.36930406,0.171085336,1.068351284,2.973280862,1.171499586,0.249792875,0.265120133,0.742750621,0.169014085,0.378624689,2.257456504,0.327671914,0.458160729,0.402858326,0.775683513,0.579743165,0.341135046,0.574357912,0.399544325,0.29908865,0.403065452,0.18019884,0.179823985,0.970839354,0.157099698,0.972809668,0.294496256,0.50571391,1.017470117,0.10324445,0.152502299,0.148167608,0.119401025,0.15591751,0.194404308,0.17010377,0.124129778,0.291081046,0.139498227,0.570208853,0.295941153,1.616708262,2.367397872,0.157362406,1.194404308,0.810061737,0.222514121,0.176671483,,0.119401025,0.129383949,0.493103901,,,0.244712991,1.590568764,Control,Memantine,C/S,c-CS-m
3520_11,0.618440309,0.691825214,0.313192557,2.379468953,3.329082166,0.25507004,0.204474179,3.278486306,0.2226636,1.593978674,0.698933724,0.328245871,0.379259879,0.304411457,0.797825632,0.575371106,1.487769183,2.231026552,0.553000209,0.580179803,0.558227054,0.398703742,0.195065858,0.98682835,2.125653356,1.373405812,0.280158896,0.314865147,0.73008572,0.193602342,0.361906753,1.887727368,0.313819778,0.44804516,0.374869329,0.703324273,0.596278486,0.322600878,0.540037633,0.364833786,0.291239808,0.361697679,0.611540874,0.178419309,0.883932797,0.165404638,2.553241836,0.285021297,0.602934217,1.094060577,0.225745386,0.146592522,0.161736867,0.117486985,0.148248935,0.211547563,0.196639849,0.117250355,0.21604354,0.106956933,0.470066257,0.292948415,1.537387601,2.227165168,0.134879319,1.243019404,0.994439186,0.258637009,0.187056318,0.124349266,0.117486985,0.143516327,0.439067676,0.179247515,0.16386654,,1.572645528,Control,Memantine,C/S,c-CS-m
3476_5,0.442892358,0.732010799,0.29487029,2.133348985,3.324568611,0.224674258,0.17243808,4.144265759,0.238173495,1.303204601,0.593849043,0.360840474,0.419180655,0.272449818,0.760535274,0.892475643,1.608639512,2.254842118,0.534100247,0.572132879,0.349571546,0.329498767,0.169386078,1.338889541,2.406855265,1.125836366,0.235473647,0.30191337,0.748327268,0.15260007,0.434910201,2.043432328,0.316469069,0.37657002,0.308486912,0.699495246,0.560511797,0.293461674,0.515670853,0.352271393,0.271041202,0.402629417,0.473177603,0.230650912,1.217926309,0.176606306,2.84716493,0.310074809,0.64993358,0.95833042,0.315318465,0.167167727,0.193525834,0.115989653,0.168286373,0.226316157,0.25637978,0.121443054,0.212193246,0.13458715,0.531496889,0.322030343,1.985457596,2.359924491,0.137733343,1.191428372,0.827308956,0.230371251,0.161854156,0.118646438,0.115989653,0.123540516,0.50653709,0.1815703,0.149618961,0.189820317,1.809900021,Ts65Dn,Saline,C/S,t-CS-s
3505_15,0.619073084,0.840106952,0.318716578,2.132620321,3.704456328,0.232442068,0.18912656,2.23600713,0.204099822,1.582352941,0.714616756,0.279500891,0.321033868,0.274688057,0.756506239,0.453654189,1.383244207,1.719607843,0.507308378,0.585204991,0.517468806,0.334046346,0.184670232,0.900534759,2.358110517,1.396256684,0.245811052,0.29483066,0.742602496,0.17771836,0.386987522,2.075935829,0.304812834,0.367201426,0.339215686,0.667023173,0.544206774,0.340463458,0.484848485,0.343493761,0.281639929,0.364527629,0.331729055,0.152532215,0.931225652,0.190140845,1.931225652,0.295325142,0.392568175,0.886874438,0.078064129,0.167515733,0.175157327,0.093347318,0.139946059,0.168864249,0.192088702,0.118969134,0.188642493,0.114024573,0.434522026,0.274048547,1.420437519,2.083907702,0.140395565,1.137848367,0.9919089,0.177105184,0.158825292,0.118819299,0.093347318,0.118669464,0.398561582,0.129157926,0.18219958,0.180551393,1.770902008,Ts65Dn,Memantine,C/S,t-CS-m
3420_12,0.273025335,0.384500745,0.301639344,1.885842027,2.868256334,0.292399404,0.236065574,4.467660209,0.261102832,1.359165425,0.375260805,0.377645306,0.317436662,0.326080477,0.729061103,1.016989568,1.384500745,1.152608048,0.467958271,0.589567809,0.369299553,0.413710879,0.259314456,0.905812221,1.433979136,0.866766021,0.268852459,0.282265276,0.610730253,0.211624441,0.379433681,1.665275708,0.636363636,0.4804769,0.504918033,0.887034277,0.65633383,0.332041729,0.596721311,0.355588674,0.362444113,0.398509687,0.465871833,0.148189046,0.918065371,0.165636042,1.981227915,0.265680212,0.286660777,1.214885159,0.195892226,0.223939929,0.164973498,0.134275618,0.171819788,0.161439929,0.189929329,0.118595406,0.205167845,0.109761484,0.674028269,0.309187279,1.835689046,2.531139576,0.223498233,1.730565371,0.912323322,0.311174912,,,0.134275618,0.242712014,0.468418728,0.253312721,,,1.124779152,Control,Memantine,S/C,c-SC-m
3488_14,0.237231009,0.354679803,0.2597874,1.99766658,2.557946591,0.196266528,0.170080373,2.146486907,0.187451387,1.337827327,0.287269899,0.269380347,0.236712471,0.236712471,0.752398237,0.622763806,1.296862847,0.848327716,0.360902256,0.77210267,0.256416904,0.354939072,0.163598652,0.972258232,1.470054446,0.728026964,0.196266528,0.210007778,0.473943479,0.152450091,0.344309048,1.595022038,0.869328494,0.536427275,0.574280529,0.718434016,0.573502722,0.381643765,0.568317345,0.291418201,0.332382681,0.394347939,0.430127042,0.15148448,0.735661269,0.141869096,0.980263158,0.231106613,0.253036437,0.838900135,0.095985155,0.162786775,0.141194332,0.12668691,0.160593792,0.17257085,0.175775978,0.11082996,0.212719298,0.102564103,0.633265857,0.291835358,1.357962213,2.138157895,0.204116059,1.134109312,0.737179487,0.308873144,0.16734143,0.137820513,0.12668691,0.19011471,0.409581646,0.146423752,0.226720648,0.204959514,0.880398111,Control,Saline,S/C,c-SC-s
3517_5,0.33130654,0.52217114,0.344653715,2.459884324,4.255969153,0.233427258,0.178703841,5.803499926,0.226457067,1.366157497,0.339908053,0.312027288,0.349992585,0.282960107,0.884472787,0.677591576,1.638588166,1.61530476,0.432448465,0.697167433,0.307133323,0.3740175,0.178555539,1.277472935,2.359039003,1.139552128,0.238024618,0.294082752,0.686193089,0.162687231,0.482277918,2.534628504,0.549310396,0.498146226,0.467002818,0.759157645,0.672104405,0.455286964,0.615008157,0.420287706,0.368826932,0.545454545,0.754708587,0.177308055,0.810053025,0.167647272,1.863223651,0.273189511,0.354979298,1.218711411,0.382944723,0.18348224,0.175710031,0.112733348,0.141207235,0.167865185,0.236434953,0.127260841,0.231713518,0.139318661,0.380692961,0.273988523,1.272681049,1.863659476,0.143095809,1.231713518,0.726737851,0.221471635,0.169317934,0.156097915,0.112733348,0.136485799,0.422459505,0.215152175,,0.238032977,0.957071257,Ts65Dn,Saline,S/C,t-SC-s
3413_7,0.179262795,0.321797932,0.221028905,1.880933439,3.384380801,0.194643331,0.140015911,4.325908247,0.15924158,0.917130735,0.268629011,0.280827367,0.245160435,0.219570406,0.750066295,0.871917263,1.369530628,0.996287457,0.406921241,0.608724476,0.158313445,0.257358791,0.131662689,0.936886767,1.879740122,0.847653142,0.180853885,0.19928401,0.494828958,0.11575179,0.282816229,1.772341554,0.553699284,0.362635906,0.399761337,0.718774861,0.474409971,0.317820207,0.466984885,0.265844604,0.264651286,0.330416335,0.277114824,0.156263794,1.080515582,0.130749537,1.241458462,0.243400724,0.282599099,1.044848592,0.11212148,0.142403108,0.167211089,0.122009358,0.153173832,0.186368853,0.1441688,0.096141962,0.254789441,0.112033195,0.586827933,0.249845502,1.966010418,2.182042906,0.130131544,1.26105765,0.786792619,0.211706542,0.144521939,0.127924428,0.122009358,0.120861658,0.376269092,0.118301404,0.167299373,0.156263794,0.9511786,Control,Memantine,S/C,c-SC-m
3418_6,0.286352165,0.481459911,0.312560668,2.305571734,3.874005048,0.223451757,0.187730538,2.842360707,0.205202873,1.262473306,0.286934576,0.327509222,0.326538536,0.336051252,0.852649971,0.80120365,1.614637934,1.148514851,0.416618132,0.678120753,0.224810716,0.373713842,0.17569404,1.139002136,2.079790332,1.012036498,0.238788585,0.249854397,0.633663366,0.168122695,0.45971656,2.243642011,0.881382256,0.535624151,0.620267909,0.836536595,0.694039992,0.442826636,0.637740245,0.39565133,0.408464376,0.514463211,0.515433896,0.156751073,0.757907649,0.145798651,1.374748094,0.233067555,0.2775782,1.12599667,0.746341891,0.181459739,0.183913082,0.112853763,0.154472969,0.168229212,0.282660124,0.116796635,0.203539823,0.127661439,0.431437834,0.239901866,1.414264435,1.844475598,0.146937703,1.102339437,0.633400508,0.199158854,,,0.112853763,0.122579515,0.35696136,,,0.265749584,0.722597038,Ts65Dn,Memantine,S/C,t-SC-m
3476_4,0.425799746,0.704007391,0.300496593,2.129922624,3.277630211,0.228663818,0.170227509,4.190899642,0.23790276,1.23466913,0.585633445,0.34288024,0.421642222,0.261693036,0.756207414,0.870770297,1.537475459,2.446933826,0.524309967,0.565769719,0.367132463,0.320822266,0.191477076,1.327405012,2.403857258,1.107749163,0.226354082,0.26619702,0.731377757,0.153019979,0.431112138,2.001732302,0.299688186,0.380528929,0.316664742,0.708857836,0.563806444,0.284559418,0.475228086,0.352234669,0.24795011,0.393578935,0.471417023,0.23296488,1.247096684,0.188750525,2.924933539,0.319504687,0.625437246,0.931649643,0.323772212,0.162235903,0.194487197,0.118791101,0.167412901,0.228487477,0.258779908,0.122708829,0.218903036,0.137750105,0.530782146,0.318805093,2.081502728,2.479152092,0.136910592,1.208269204,0.862179936,0.237162446,0.167412901,0.118091507,0.118791101,0.11165524,0.502518539,0.193787603,0.162865538,0.18805093,1.791101161,Ts65Dn,Saline,C/S,t-CS-s
3488_1,0.31757242,0.509815657,0.331817094,2.70457266,4.196911659,0.194038784,0.16219775,3.553028489,0.258558774,1.938831697,0.345223845,0.294110606,0.28357673,0.248743117,0.997246828,0.965525497,1.833253531,1.143164951,0.419918602,0.845942064,0.24922193,0.360426143,0.143763467,1.674407469,2.669499641,1.022983002,0.223605458,0.253531243,0.686497486,0.145080201,0.377064879,2.74922193,1.395618865,0.481086904,0.490902562,0.875508738,0.51029447,0.384486474,0.592171415,0.27747187,0.296265262,0.391788365,0.344625329,0.189935065,0.996103896,0.134025974,1.161428571,0.257597403,0.367337662,1.081883117,0.131363636,0.149220779,0.178246753,0.13012987,0.147207792,0.186233766,0.175584416,0.111623377,0.26012987,0.144220779,0.537402597,0.289220779,1.321038961,2.337142857,0.161948052,1.175,0.753831169,0.253181818,0.130649351,0.117077922,0.13012987,0.127142857,0.424350649,0.128896104,0.171818182,0.156298701,0.967012987,Control,Saline,S/C,c-SC-s
