MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3507_4,0.367035111,0.569895969,0.307379714,2.270156047,4.448309493,0.209037711,0.169375813,2.085013004,0.2039987,1.305429129,0.677828349,0.319570871,0.273894668,0.232282185,0.879713914,0.621423927,1.660760728,1.141905072,0.365084525,0.673764629,0.330136541,0.335338101,0.160598179,1.183517555,3.262191157,1.2039987,0.247724317,0.229843953,0.732607282,0.150845254,0.374837451,2.265117035,0.298439532,0.440507152,0.342815345,0.720253576,0.535273082,0.323146944,0.55006502,0.40263329,0.272756827,0.351592978,0.164824447,0.196040804,1.105544894,0.161296839,0.974851025,0.296939703,0.542167458,1.035955964,0.123522876,0.149378851,0.164023836,0.121502878,0.16038784,0.1997778,0.184021816,0.124330876,0.286940713,0.153014847,0.587718412,0.277850722,1.707302293,2.431471569,0.141197859,1.18977881,0.851833148,0.214826785,0.150590849,,0.121502878,0.132309868,0.497020503,,,0.188162812,1.576911423,Control,Memantine,C/S,c-CS-m
3480_2,0.389434889,0.658394758,0.41048321,2.816707617,4.983456183,0.129156429,0.139148239,2.918509419,0.212285012,1.16019656,0.724897625,0.174447174,0.378214578,0.163554464,1.0002457,1.021375921,1.884029484,2.399344799,0.275921376,0.422440622,0.288288288,0.342833743,0.158886159,0.955282555,3.780753481,1.353235053,0.179443079,0.206060606,0.831040131,0.154054054,0.430958231,2.596969697,0.341769042,0.475511876,0.375266175,0.753562654,0.528665029,0.414496314,0.578378378,0.367813268,0.28968059,0.41981982,0.232268632,0.221372318,1.020367521,0.173802842,1.315922875,0.289671404,0.394858333,2.376120214,0.148094505,0.150357563,0.192948312,0.124920793,0.151579614,0.171856613,0.15257536,0.119263148,0.267719743,0.144971485,0.512944691,0.32705712,1.727346791,2.071965239,0.143613651,1.05947316,0.831221146,0.220014484,0.126731239,0.120077849,0.124920793,0.132660451,0.516203494,0.109486738,0.15022178,0.127500679,1.789942971,Control,Saline,C/S,c-CS-s
3421_8,0.252389804,0.460966543,0.258629846,1.714285714,2.420074349,0.202469464,0.155868295,2.587227828,0.184678704,0.848114711,0.256638343,0.252389804,0.248805098,0.237785449,0.605549655,0.500929368,1.039962825,1.146043548,0.434147637,0.666091344,0.21614445,0.301779076,0.157594264,0.911046203,1.883563463,0.957912905,0.203266065,0.242299522,0.563993627,0.148566118,0.378651089,1.783988317,1.08204992,0.380377058,0.346521508,0.580058417,0.470658524,0.274429102,0.494025491,0.26566649,0.237652682,0.329660117,0.466941052,0.185313054,0.787907064,0.157786694,2.300083979,0.299337501,0.574601101,0.813100681,0.341886722,0.170570122,0.172156387,0.118036764,0.152001493,0.179621163,0.269944947,0.119436409,0.217411589,0.150321918,0.600354577,0.294485397,1.43734254,2.052253429,0.155640571,1.139964542,0.849398152,0.270224876,0.182887002,0.141364188,0.118036764,0.140337781,0.394140151,0.225902771,0.196043669,0.240085845,1.242231968,Ts65Dn,Saline,S/C,t-SC-s
3426_11,0.365621698,0.572208524,0.297992251,2.004931314,2.783550546,0.245332864,0.190383938,2.948221205,0.217506164,1.177527298,0.432370553,0.32581895,0.310496654,0.294646002,0.723846425,0.649172244,1.230186685,1.384290243,0.490489609,0.607079958,0.350123283,0.362451567,0.207643536,1.018668545,2.070799577,1.128566397,0.237935893,0.282493836,0.671187038,0.182106375,0.410003522,1.900317013,0.568686157,0.435716802,0.450510743,0.679112364,0.595808383,0.323001057,0.537865446,0.346953153,0.365269461,0.414406481,0.456674886,0.1960254,1.00070555,0.179209784,2.55056444,0.320907808,0.549035748,1.062088429,0.255997178,0.171683913,0.200258702,0.120649106,0.15639699,0.186853246,0.291862653,0.130526811,0.200023518,0.112888053,0.528104421,0.327140169,1.568203198,2.212958608,0.154868297,1.213193791,0.99588429,0.1974365,0.158631232,0.136994356,0.120649106,0.120649106,0.459901223,0.14687206,0.140639699,0.213899341,1.543273754,Ts65Dn,Saline,S/C,t-SC-s
3605_10,0.363454318,0.563204005,0.318397997,2.119649562,3.406257822,0.279849812,0.237546934,4.497121402,0.223529412,1.381977472,0.404505632,0.340675845,0.334418023,0.32290363,0.757947434,0.651314143,1.56971214,1.118147685,0.434292866,0.701126408,0.336670839,0.435544431,0.208010013,0.884605757,1.83379224,1.088861076,0.247809762,0.276345432,0.690863579,0.181977472,0.475594493,1.998748436,0.627284105,0.513642053,0.558698373,0.898623279,0.667334168,0.356195244,0.633541927,0.343929912,0.37571965,0.438047559,0.431038798,0.154978629,0.87779009,0.158302992,1.44657274,0.299034352,0.315497863,1.226373278,0.105904702,0.149279721,0.17935729,0.156878265,0.173341776,0.182206744,0.18094032,0.134715846,0.272439449,0.147696691,0.642393541,0.282095932,1.720278613,2.546303625,0.204052557,1.498654425,0.965015039,0.238404306,,,0.156878265,0.151654266,0.492480608,,,0.266265632,1.09260725,Ts65Dn,Memantine,S/C,t-SC-m
3490_4,0.301626751,0.516493448,0.34579756,2.694532309,4.536827836,0.219272481,0.199502937,3.514234071,0.23463624,1.327835517,0.361726164,0.298237686,0.289652056,0.268978762,0.995707185,0.815183009,1.852688658,1.286150023,0.440239494,0.839697244,0.256439223,0.343651152,0.156800723,1.772367826,3.188883868,1.169227293,0.245368278,0.292024401,0.726841392,0.15612291,0.367261636,2.633190239,0.866583823,0.447582467,0.442385901,0.794396746,0.532873927,0.380027113,0.584726615,0.287053773,0.28829643,0.400248531,0.299480343,0.197802198,1.110353502,0.153382762,1.272342116,0.296239905,0.375744737,0.940619621,0.127565206,0.147755859,0.21276314,0.143982524,0.164305574,0.224943731,0.180656693,0.113663445,0.213689925,0.122467894,0.615781809,0.303323183,1.592678406,2.372831987,0.173441017,1.329206938,0.827485767,0.226863498,0.147424864,0.129021581,0.143982524,0.126969416,0.605388587,0.144710711,0.203031908,0.227790282,1.377532106,Control,Saline,S/C,c-SC-s
3483_15,0.38538206,0.590775845,0.239984366,1.739886652,2.510455345,0.168653508,0.15673246,1.755911667,0.188587063,1.258354505,0.455735783,0.214774282,0.256791089,0.204612077,0.6374829,0.405901896,1.109439124,1.650967364,0.387140903,0.536447137,0.293335939,0.306624976,0.152628493,0.94059019,1.574946258,1.05159273,0.198944694,0.189955052,0.508305648,0.134844636,0.376587844,1.455540356,0.277506351,0.314246629,0.294313074,0.294117647,0.244870041,0.314442056,0.266953293,0.297049052,0.262263045,0.389486027,0.462184874,0.170947874,0.723449001,0.150518251,2.117320114,0.22697912,0.42571729,0.707826348,0.374793451,0.174252666,0.162535677,0.097190927,0.131590807,0.163286766,0.201291873,0.133243203,0.184467478,0.087126333,0.482649842,0.311701968,1.150518251,1.712332883,0.171548746,1.049121226,0.763857594,0.234339793,0.163887637,0.130238846,0.097190927,0.160582845,0.325371789,0.197085774,0.190926844,0.247709178,1.081718492,Ts65Dn,Saline,C/S,t-CS-s
3498_14,0.759660697,0.912582469,0.262723845,1.926720075,2.988925542,0.200282752,0.177426956,2.011074458,0.211121583,1.959707823,1.035815269,0.289820924,0.267672008,0.268850141,0.680961357,0.510603205,1.33529689,1.355560792,0.386427898,0.588595664,0.692507069,0.393261074,0.177898209,0.928369463,2.290527804,1.236569274,0.233034873,0.244580584,0.659519321,0.185673893,0.380772856,1.684495759,0.29736098,0.362865221,0.274269557,0.643261074,0.564090481,0.284637135,0.432846371,0.317389255,0.240574929,0.331526861,0.154099906,0.185420833,0.989638248,0.176876931,0.947100527,0.275949827,0.610979822,0.846391565,0.082348664,0.170696237,0.164333757,0.113070351,0.13924741,0.157789493,0.233230322,0.128703872,0.196691511,0.11197964,0.450281767,0.270496273,1.237047809,2.299400109,0.151790584,1.197236866,0.844937284,0.236138884,0.141792401,,0.113070351,0.114161062,0.379203781,0.135975277,0.17433194,0.218505726,1.583348482,Ts65Dn,Saline,C/S,t-CS-s
3477_13,0.398474487,0.550762756,0.338769069,1.971067859,3.329037349,0.315886376,0.224355602,3.678064177,0.238558653,1.613887428,0.629668595,0.362440821,0.368490268,0.324039979,0.701735928,0.792477643,1.374802735,2.404260915,0.531299316,0.655970542,0.450026302,0.420042083,0.207522357,1.004471331,2.150447133,1.246186218,0.2743293,0.30378748,0.704103104,0.207259337,0.395581273,1.860862704,0.35770647,0.483429774,0.455286691,0.789584429,0.700157812,0.376380852,0.620199895,0.402419779,0.359547607,0.429510784,0.510257759,0.159235669,0.658272848,0.159531921,2.619760036,0.280699156,0.341727152,1.498000296,0.264257147,0.156569397,0.161605688,0.104873352,0.153754999,0.143534291,0.173455784,0.109613391,0.173159532,0.104725226,0.402162643,0.302325581,1.39016442,1.887424085,0.146200563,1.14086802,0.768034365,0.231225004,,0.140423641,0.104873352,0.109317138,0.44985928,0.211376092,0.176714561,,1.29728929,Control,Saline,C/S,c-CS-s
3412_7,0.277741866,0.41822883,0.30015083,2.272786037,3.4878259,0.286360698,0.204912734,6.069166128,0.211592329,1.344968757,0.397974574,0.414565826,0.321482439,0.314156432,0.885585003,1.182934712,1.689937513,1.186597716,0.524455936,0.713639302,0.252962724,0.370609782,0.192630899,1.05365223,1.946778711,0.966602025,0.247575953,0.266752855,0.680241327,0.19026072,0.35660418,2.129067011,0.711915535,0.46390864,0.539754363,0.906701142,0.626804568,0.350140056,0.600301659,0.334195217,0.301874596,0.37793579,0.465632407,0.166690111,1.083274722,0.150513434,1.821071881,0.300886201,0.333380222,0.849627233,0.176818118,0.174145449,0.173442116,0.130820087,0.165846111,0.191869461,0.191447461,0.120973414,0.302996202,0.158953439,0.612041075,0.282880855,1.862568575,2.723730482,0.178084119,1.458292306,0.846532564,0.207342805,0.195808131,0.166690111,0.130820087,0.164017443,0.447038965,0.188352792,0.241806161,0.257560838,1.010128007,Control,Memantine,S/C,c-SC-m
3417_14,0.377394636,0.486590038,0.253147236,1.554734537,2.141215107,0.223864258,0.195675972,2.064039409,0.198412698,1.169403394,0.542966612,0.287356322,0.250684182,0.246305419,0.588122605,0.541324576,1.104542967,0.669950739,0.380131363,0.460043788,0.35030104,0.316091954,0.204980843,0.657909141,1.611384784,0.724411604,0.227969349,0.240558292,0.519430761,0.161466886,0.39408867,1.344553914,0.318007663,0.387520525,0.384236453,0.67104543,0.598522167,0.260536398,0.472632731,0.348932677,0.282430213,0.373836891,0.21182266,0.140288681,0.948341352,0.168397063,1.036464928,0.320587491,0.380096227,0.633071664,0.144593568,0.196758673,0.142567739,0.123069131,0.164851861,0.155988858,0.174221322,0.151430742,0.28842745,0.14991137,0.605722968,0.331476323,1.725753355,2.241833376,0.21245885,1.237528488,0.77614586,0.259812611,,0.243099519,0.123069131,0.196505444,0.548493289,,,,1.402633578,Ts65Dn,Memantine,C/S,t-CS-m
J1291_12,0.20413561,0.401779274,0.274344794,2.081990863,2.828564559,0.268574176,0.201250301,3.035104592,0.250540995,1.040634768,0.220245251,0.320990623,0.278432315,0.301033902,0.710747776,0.532099062,1.169511902,1.42534263,0.465977398,0.622264968,0.289011782,0.359701851,0.184419332,0.869920654,1.866314018,1.06275547,0.292137533,0.310892041,0.723731666,0.213031979,0.388314499,1.858379418,0.742967059,0.452272181,0.389516711,0.702572734,0.597499399,0.30175523,0.487617216,0.317864871,0.280355855,0.359942294,0.722529454,0.153599487,0.71316338,0.163860831,2.756613757,0.256052589,0.531986532,0.721500722,0.57639891,0.164181498,0.158569825,0.109988777,0.155683822,0.172198172,0.316498316,0.122013789,0.172358506,0.102132435,0.523007856,0.291325958,1.327080327,2.128427128,0.145101812,1.341189675,0.786115119,0.236171236,0.181337181,,0.109988777,,0.337341671,0.286515953,0.190155523,0.24691358,1.304633638,Ts65Dn,Saline,S/C,t-SC-s
364_12,0.273983116,0.434893835,0.317728319,2.385520594,3.220260936,0.277820414,0.243796367,4.521105142,0.244563827,1.708365311,0.305960604,0.379892556,0.298286007,0.36863648,0.822716807,0.793809158,1.55282681,1.146073164,0.495523152,0.730110003,0.305193144,0.434638015,0.196725505,1.013558455,2.198772064,1.162445638,0.260936301,0.293425428,0.717574827,0.226912254,0.332054234,2.164236378,0.596060373,0.492709133,0.432591456,0.793809158,0.595548734,0.353798926,0.540547455,0.355845485,0.302890765,0.362496802,0.444614991,0.151407257,0.942861987,0.14750763,1.684130214,0.284333672,0.295015259,0.892845032,0.090539166,0.128518142,0.163784334,0.126992201,0.159206511,0.169549,0.15089861,0.104442184,0.200237369,0.084435402,0.550186504,0.259070871,1.481010512,2.358087487,0.16615802,1.435062733,0.835876568,0.199220075,0.198711428,,0.126992201,0.11190234,0.473550356,0.181926077,,,1.061207189,Control,Memantine,S/C,c-SC-m
3425_8,0.278722045,0.492907348,0.234376997,1.773929712,2.554504792,0.175463259,0.135463259,2.358594249,0.170223642,0.841277955,0.294313099,0.231182109,0.229009585,0.203450479,0.636421725,0.497380192,1.068753994,1.050607029,0.410095847,0.53571885,0.212396166,0.254185304,0.148881789,0.842172524,1.741086262,0.895079872,0.180319489,0.211373802,0.494696486,0.120894569,0.318977636,1.627476038,0.47629393,0.37086262,0.360511182,0.561916933,0.466964856,0.288306709,0.462236422,0.279361022,0.239488818,0.348626198,0.476166134,0.19522837,0.884144077,0.156052729,2.273022651,0.276735982,0.582064612,0.824730784,0.274043817,0.17536205,0.191979205,0.115391756,0.153453398,0.207853695,0.309227627,0.12003342,0.227905681,0.140085407,0.556442629,0.331600446,1.585870776,2.09051244,0.165336056,1.099702934,0.924340884,0.237003342,0.18984404,0.123004085,0.115391756,0.144912737,0.384236911,0.195878203,0.186966209,0.191236539,1.193650204,Ts65Dn,Saline,S/C,t-SC-s
3412_3,0.274456908,0.464006815,0.303705807,2.524066449,4.609399404,0.245491978,0.182592645,6.767570638,0.236546926,1.192673577,0.415873917,0.402243362,0.305551612,0.298736334,0.97217095,1.412750248,1.991054948,1.352122675,0.487576317,0.704671305,0.235127077,0.342325713,0.168252165,1.233707227,2.737895783,1.075252023,0.23952861,0.272185148,0.740735482,0.164418572,0.347721142,2.593071134,0.806190544,0.447394576,0.470822093,1.021865682,0.567229874,0.356382223,0.563822235,0.329689053,0.292347011,0.349424961,0.439017464,0.186338523,1.20592667,0.140465428,1.91302528,0.277331324,0.377783358,1.031726101,0.188682404,0.159551314,0.183157542,0.128913444,0.163401976,0.198811318,0.189854345,0.106981416,0.270885652,0.14783191,0.591160221,0.269211452,1.975556672,2.665996986,0.153942742,1.393688264,0.860873933,0.216474134,0.14624142,0.125230203,0.128913444,0.141888498,0.448434622,0.142558178,0.188933534,0.194374686,0.872258497,Control,Memantine,S/C,c-SC-m
3484_2,2.023023578,2.519463708,0.426259824,3.029588534,5.832085067,0.202773925,0.179935275,3.022098937,0.234304207,4.29912159,2.727508091,0.29579288,0.379935275,0.27739251,1.047434119,0.698936662,1.960332871,2.101155802,0.457050393,0.873046694,1.910772076,0.411465557,0.190568655,1.960702728,3.992140546,2.437725381,0.283217753,0.345631068,0.892556634,0.171798428,0.429311142,3.112159038,0.338881184,0.444105409,0.320018493,0.747850208,0.564401294,0.438002774,0.577808599,0.371151179,0.31752196,0.447619048,0.242903375,0.226420268,1.305165606,0.212162755,1.246216275,0.336093442,0.441270015,1.206953279,0.143781531,0.179041456,0.208598377,0.110111867,0.149594209,0.181454266,0.359618337,0.128043431,0.265080061,0.152555385,0.461340206,0.272044308,1.419554727,2.11022154,0.12595964,0.884075455,1.150855451,0.201853477,0.116692257,0.104792718,0.110111867,0.106492652,0.516725159,,0.127714411,,2.038111428,Control,Saline,C/S,c-CS-s
50810F_1,0.527894003,0.634588563,0.335251046,2.356171548,5.059100418,0.250174338,0.203103208,3.761157601,0.234658298,1.543410042,0.804567643,0.331066946,0.324790795,0.306136681,0.82653417,0.794979079,1.730648536,1.555962343,0.457810321,0.772838215,0.469839609,0.435843794,0.201359833,1.222105997,2.966875872,1.103730823,0.276324965,0.285913529,0.738493724,0.198396095,0.40027894,2.318514644,0.340481172,0.374128312,0.284518828,0.758891213,0.593096234,0.412656904,0.515167364,0.481520223,0.335076709,0.418584379,0.218793584,0.201832208,0.841080039,0.167791707,0.886788814,0.312729026,0.669527483,0.979074253,0.115429122,0.169816779,0.188813886,0.109836066,0.135969142,0.150626808,0.146480231,0.129604629,0.191321119,0.108871745,0.343297975,0.220443587,1.162777242,2.090356798,0.13972999,0.972999036,0.597782064,0.181388621,,,0.109836066,0.092864031,0.299903568,,,,1.412825458,Control,Saline,C/S,c-CS-s
364_13,0.201140799,0.409486641,0.268688082,2.258180727,3.084959472,0.287000901,0.170819574,4.364455119,0.248273792,1.438306815,0.255178625,0.315220654,0.269588712,0.318823176,0.802761933,0.746622636,1.520264185,1.153707595,0.44851396,0.73521465,0.339237466,0.415190633,0.169918943,1.013509457,2.210147103,1.131191834,0.255178625,0.261483038,0.719303512,0.24407085,0.293905734,1.93935755,0.67367157,0.435905134,0.419693786,0.750225158,0.626538577,0.352146503,0.55178625,0.313719604,0.275893125,0.332933053,0.478534974,0.151549681,0.988605287,0.164083865,1.815405652,0.26230629,0.320875114,0.936417502,0.092980857,0.152917046,0.155651778,0.132862352,0.17935278,0.171604376,0.211030082,0.10118505,0.199407475,0.095715588,0.628076572,0.306289881,1.603008204,2.485186873,0.195533273,1.502278943,0.913628077,0.203737466,0.255241568,,0.132862352,0.150638104,0.551731996,0.251139471,,,1.144940747,Control,Memantine,S/C,c-SC-m
3530_3,0.940955587,0.608701282,0.321766153,2.789071604,5.36902758,0.239673702,0.181017739,6.4638094,0.211187362,1.39984462,0.329923605,0.358280461,0.305192283,0.292632397,0.954680824,1.024860805,2.112262074,1.332383789,0.418878674,0.761103198,0.242133886,0.377314515,0.172342354,1.35556131,2.788424187,1.196814709,0.247831154,0.294186197,0.812119643,0.157192801,0.478311537,2.798653373,0.539945617,0.466140101,0.455910915,0.946652855,0.586948077,0.382105399,0.616211317,0.346626958,0.306875566,0.473650136,0.40062152,0.191941108,1.196667958,0.141263076,1.730492057,0.302363425,0.372103836,1.442464161,0.082758621,0.148469585,0.197132894,0.145679969,0.160170477,0.213250678,0.144207671,0.107012786,0.235800077,0.133436652,0.519101124,0.281441302,1.542192948,2.836807439,0.179077877,1.54668733,0.851297947,0.219992251,0.135838822,0.114606742,0.145679969,0.110964742,0.466408369,0.117628826,0.167067028,0.171406432,1.035102673,Ts65Dn,Memantine,S/C,t-SC-m
293_5,0.305025997,0.589832467,0.302281918,2.454650491,3.894858463,0.252166378,0.193240901,4.202050838,0.239168111,1.230647025,0.33853264,0.345320624,0.312680531,0.300982091,0.922732525,0.939774697,1.716926632,0.932842288,0.494945118,0.700895436,0.266320046,0.370450607,0.20407279,1.319179665,2.659156557,1.029462738,0.249566724,0.268630849,0.721837088,0.177498556,0.428220682,2.527874061,1.225158868,0.427209705,0.380993645,0.850953206,0.593443096,0.364095898,0.554303871,0.341854419,0.335788562,0.444251878,0.356008088,0.189601633,1.007807648,0.171324638,1.630023955,0.292431905,0.500399255,1.199982255,0.804010292,0.162097418,0.182415047,0.138142135,0.184544406,0.21258096,0.362434567,0.113299618,0.207612457,0.12066365,0.594002307,0.301570402,1.87472274,2.543163872,0.153579984,1.386833466,0.759205039,0.202643954,0.124567474,0.114896637,0.138142135,0.10194304,0.544405998,0.431195102,0.155798066,0.287197232,1.268831515,Ts65Dn,Memantine,S/C,t-SC-m
3491_15,0.354198767,0.485939908,0.356124807,1.955123267,2.864791988,0.288906009,0.226117103,4.699922958,0.228043143,1.186633282,0.417180277,0.331086287,0.37307396,0.331856703,0.707434515,0.675654854,1.300077042,1.749614792,0.520223421,0.646956857,0.315292758,0.36440678,0.206086287,0.916217257,2.081664099,1.033127889,0.238251156,0.289869029,0.630392912,0.196263482,0.412365177,1.920261941,0.588597843,0.42546225,0.384437596,0.712249615,0.585323575,0.318567026,0.525808937,0.358628659,0.32068567,0.385978428,0.392912173,0.148972157,0.808222743,0.177205308,2.343481655,0.274264897,0.279208951,1.10642727,0.197111632,0.180327869,0.171610721,0.114623992,0.155477492,0.154566745,0.178636482,0.12295082,0.177725735,0.105126203,0.557507156,0.275956284,1.824876399,1.98074421,0.148711944,1.323054905,0.912308093,0.233931824,0.198412698,0.16848816,0.114623992,0.164454853,0.490762425,0.159380692,0.200754619,0.219620088,1.271922977,Ts65Dn,Saline,S/C,t-SC-s
3501_10,0.301658449,0.611385029,0.321604662,2.430300314,4.085387719,0.317794711,0.210219632,4.418870462,0.22523532,1.3404303,0.350067234,0.356118333,0.324966383,0.322052891,0.899372479,0.804347826,1.758628418,1.223890632,0.450694756,0.871806365,0.288883909,0.44666069,0.241371582,1.235320484,2.569475571,1.153518602,0.283505155,0.306813088,0.768265352,0.199910354,0.47310623,2.205737338,0.79224563,0.477588525,0.466158673,0.84087853,0.674361273,0.367772299,0.884356791,0.392424922,0.351187808,0.455849395,0.33662035,0.18191135,0.853446067,0.152190623,1.426082501,0.288239816,0.633102741,1.34319754,0.346015885,0.320010249,0.185114015,0.14104535,0.188188573,0.207404561,0.347553164,0.115424033,0.178196259,0.104791186,0.66090187,0.32257238,1.494875737,2.345887779,0.179349219,1.839354343,0.943761209,0.29144248,0.146810146,0.146810146,0.14104535,0.159877018,0.423007943,0.213937996,0.200102485,0.248014348,1.143991801,Ts65Dn,Memantine,S/C,t-SC-m
3520_7,0.619720572,0.739200257,0.328569134,2.493174884,3.980568492,0.259033242,0.182752529,3.600931428,0.208286494,1.672555002,0.748675124,0.329211498,0.381403565,0.303035169,0.881002088,0.627589529,1.609442749,2.270756383,0.551469407,0.64750281,0.590332423,0.353781917,0.184358439,1.134896419,2.464429099,1.471816284,0.261763289,0.268989883,0.778384455,0.196563353,0.381082383,2.106792998,0.310582945,0.422033082,0.377709973,0.744499759,0.49590493,0.344146459,0.576521599,0.363577967,0.281194797,0.405171029,0.606873294,0.187553722,1.045040399,0.164603748,2.56377858,0.306171566,0.600309438,1.352243424,0.248753653,0.150593089,0.165893072,0.126783565,0.160306,0.216692453,0.221591886,0.118102114,0.23310985,0.117758295,0.523981434,0.330754685,1.775313736,2.35043837,0.150077359,1.322245144,0.952552862,0.228382328,0.162454874,0.11784425,0.126783565,0.110194258,0.487278666,0.172511604,0.187897542,,1.653171738,Control,Memantine,C/S,c-CS-m
3517_1,0.415249589,0.655787164,0.403592979,3.035518376,5.781952825,0.259736698,0.205156336,7.464070214,0.251645639,1.737246297,0.398930335,0.361217773,0.438014262,0.339687329,1.061437191,0.810477235,2.02852441,1.971749863,0.498354361,0.874382885,0.300054855,0.433900165,0.205567745,1.663329676,3.175397696,1.327482172,0.282912781,0.332693363,0.834476138,0.175123423,0.590647285,3.299917718,0.681157433,0.568568294,0.493280307,0.892073505,0.819391114,0.564179923,0.740948985,0.497668678,0.445282501,0.660861218,0.942402633,0.205987747,0.807710091,0.174199515,1.841232227,0.267194544,0.316437406,1.493757947,0.372962663,0.201248411,0.193214657,0.120159519,0.132470235,0.188648711,0.21384811,0.131198705,0.225407467,0.148826725,0.375968096,0.282221708,1.263957924,1.902959195,0.156224714,1.307074327,0.691769738,0.222459831,0.163449312,0.145590105,0.120159519,0.149057912,0.4244596,0.235348515,,0.227372558,0.940527107,Ts65Dn,Saline,S/C,t-SC-s
364_2,0.290814936,0.513082584,0.337149087,2.586399564,4.214636141,0.258926138,0.194603434,5.318615427,0.2491142,1.257018261,0.370264377,0.343826656,0.313300627,0.295993459,0.903243391,0.938539111,1.850504225,1.217906787,0.458571818,0.744480785,0.275415645,0.378304715,0.186699373,1.401744345,2.950122649,1.26764786,0.253747615,0.301717089,0.755519215,0.18329245,0.368629054,2.683701281,0.711638049,0.470155356,0.441128373,0.899563914,0.550149905,0.395884437,0.572226765,0.326792041,0.29326792,0.416053421,0.447942219,0.182729375,0.970624518,0.128296068,1.870624518,0.271164225,0.352351581,0.895065536,0.105936777,0.120431766,0.174248265,0.129452583,0.160292984,0.207170393,0.174942174,0.095990748,0.202235929,0.106476484,0.488743254,0.275713184,1.412259059,2.438550501,0.157363146,1.31842714,0.80154202,0.191441789,0.120277564,,0.129452583,0.10154202,0.442559753,0.119352352,,,1.084656901,Control,Memantine,S/C,c-SC-m
3502_4,0.282781809,0.568748894,0.360998053,2.524685896,4.791010441,0.295699876,0.207396921,3.980888338,0.251813838,1.375862679,0.315873297,0.379932755,0.347726066,0.340470713,0.918775438,0.912758804,1.80162803,1.307202265,0.476021943,0.817731375,0.297823394,0.451601486,0.212882676,1.234117855,2.545390196,1.2088126,0.297469474,0.316227216,0.862856132,0.19837197,0.424349673,2.703946204,0.860909574,0.524862856,0.512475668,0.923199434,0.632985312,0.45832596,0.725712263,0.407361529,0.360644134,0.493717926,0.445584852,0.201688183,1.04448858,0.154121152,1.70734856,0.291261172,0.38142999,1.584806356,0.187884806,0.145382324,0.191161867,0.143098312,0.186395233,0.194240318,0.222641509,0.109136048,0.203078451,0.125024826,0.554220457,0.27795432,1.609731877,2.547567031,0.171300894,1.55551142,0.828202582,0.219860973,,0.124428997,0.143098312,0.10734856,0.45590864,0.142105263,0.165243297,,1.08123138,Ts65Dn,Memantine,S/C,t-SC-m
3480_7,0.288483612,0.455554139,0.294477745,2.262849126,3.863920418,0.149215661,0.124346384,3.324575947,0.166687922,0.904093866,0.426476215,0.246524678,0.327509246,0.190536921,0.808442801,0.761892616,1.477617651,2.104706032,0.345364112,0.410661905,0.236194363,0.309654381,0.141308507,0.843259788,2.552097947,1.194745568,0.18352251,0.201887514,0.647111338,0.13442163,0.366917485,2.079454151,0.284657569,0.437316669,0.350593037,0.663563321,0.500318837,0.348169876,0.501084045,0.336309144,0.271649024,0.367810228,0.373931896,0.17860902,0.775564732,0.154967209,1.895635981,0.269775727,0.305562303,1.583110679,0.127358109,0.146465873,0.18670553,0.115942029,0.139179014,0.159501255,0.147113594,0.118694843,0.247510323,0.12039511,0.483928427,0.28378269,1.500364343,2.107116833,0.143308234,1.055865922,0.847137884,0.209537689,0.129382236,0.1088171,0.115942029,0.126143632,0.446684479,0.105740426,0.148247105,0.137073921,1.760424257,Control,Saline,C/S,c-CS-s
