MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3522_4,0.551741294,0.772761194,0.344278607,2.437810945,4.533457711,0.212686567,0.190547264,6.404850746,0.205348259,1.635945274,0.668781095,0.307462687,0.391542289,0.264925373,0.830099502,0.694278607,1.560323383,2.104477612,0.51181592,0.659079602,0.536069652,0.381965174,0.18420398,1.494776119,2.64738806,1.37300995,0.249751244,0.269651741,0.762686567,0.177736318,0.463681592,2.463308458,0.344278607,0.385945274,0.332462687,0.655348259,0.579726368,0.344402985,0.572014925,0.371393035,0.298880597,0.413308458,0.523756219,0.19331651,0.870153705,0.18811654,2.068746654,0.30373939,0.605490556,1.349697943,0.37034488,0.164028447,0.185898906,0.112793454,0.151257934,0.176340139,0.201728225,0.122658102,0.205245851,0.123881624,0.475414851,0.280721878,1.282939512,2.09375239,0.128775713,1.135352145,0.836048023,0.181387168,0.146669725,0.112640514,0.112793454,0.111340522,0.495373557,0.173510744,0.146746196,0.201804695,1.696719431,Ts65Dn,Memantine,C/S,t-CS-m
50810F_5,0.487711387,0.610146561,0.342953777,2.398647125,4.66854566,0.273055242,0.206538895,4.057722661,0.253213078,1.514092446,0.708455468,0.364825254,0.315219842,0.356257046,0.819391206,0.799549042,1.729650507,1.520631342,0.478015784,0.729425028,0.481397971,0.491093574,0.216234498,1.082074408,2.840586246,1.091319053,0.286358512,0.288162345,0.755580609,0.217136415,0.402931229,2.252987599,0.33957159,0.395941375,0.324464487,0.774520857,0.604058625,0.393686584,0.563472379,0.484780158,0.33167982,0.407666291,0.227508455,0.197986577,0.850929272,0.192307692,0.980769231,0.313887455,0.643520909,0.910428498,0.112028911,0.189726381,0.192436758,0.113835829,0.139390811,0.13590604,0.152297367,0.140036138,0.199406298,0.110996386,0.368998451,0.23864223,1.220831182,2.077181208,0.145973154,1.033815178,0.638874548,0.183789365,,,0.113835829,0.098477026,0.345250387,,,,1.49535364,Control,Saline,C/S,c-CS-s
3507_13,0.353361095,0.491671624,0.336109459,2.131171921,2.999702558,0.246876859,0.221594289,1.889054134,0.226948245,1.261451517,0.533016062,0.361986913,0.307257585,0.283164783,0.786139203,0.586555622,1.41820345,0.927424152,0.444378346,0.603212374,0.344140393,0.389649018,0.233789411,0.900654372,2.209994051,1.027662106,0.255800119,0.267400357,0.850386675,0.194229625,0.436942296,1.760261749,0.363176681,0.506543724,0.45687091,0.839976205,0.645449137,0.345330161,0.599048186,0.425044616,0.360202261,0.452706722,0.220107079,0.148179509,0.900084674,0.16299746,1.023285351,0.313928874,0.437341236,0.856265876,0.128704488,0.151989839,0.125317528,0.109864522,0.146697714,0.16723116,0.164479255,0.142887384,0.294030483,0.154318374,0.590601185,0.3276884,1.499788315,2.254445385,0.199195597,1.313928874,0.84123624,0.272861981,0.224809483,,0.109864522,0.160668925,0.513971211,,,0.315198984,1.455546147,Control,Memantine,C/S,c-CS-m
3513_10,0.356999599,0.526073004,0.332731649,2.373445648,3.885078219,0.254713197,0.206177296,4.734857601,0.225631769,1.504211793,0.410348977,0.34316085,0.353188929,0.303449659,0.817288408,0.723024469,1.572001604,1.610509426,0.469113518,0.664460489,0.303449659,0.378459687,0.202166065,1.069193742,2.19253911,1.13136783,0.256919374,0.299037304,0.695547533,0.175691937,0.459286001,2.130966707,0.55354994,0.506217409,0.472924188,0.799638989,0.60328921,0.387886081,0.64159647,0.390092258,0.378259126,0.493983153,0.579823506,0.148305599,0.728410057,0.167132273,2.238552168,0.297097048,0.362929673,1.11854731,0.184015547,0.175391716,0.171140532,0.111381028,0.139438844,0.159844528,0.164703024,0.127292603,0.25579983,0.157050893,0.42936961,0.314587635,1.578646909,2.108951779,0.161909389,1.257014454,0.853394874,0.197983724,0.188266731,,0.111381028,0.140046156,0.467144419,0.190088668,0.253492044,0.230900036,0.990525932,Ts65Dn,Saline,S/C,t-SC-s
311_11,0.538412899,0.701865318,0.384445147,2.482137212,4.109705975,0.288017705,0.223205817,2.082832754,0.202023396,1.96522289,0.839076826,0.402782169,0.416376857,0.346506481,0.934555801,0.699019918,1.640847297,1.531773633,0.472020234,0.742333228,0.498261144,0.426177679,0.241226684,1.091368954,2.87006007,1.314890926,0.296553905,0.306670882,0.69459374,0.21877964,0.46095479,2.034144799,0.447992412,0.651596586,0.559595321,1.035093266,0.859943092,0.550742966,0.734429339,0.562440721,0.5042681,0.596901676,0.39203288,0.15010917,0.746724891,0.193504367,0.929039301,0.260917031,0.29121179,0.895469432,0.095387555,0.198826419,0.165938865,0.097980349,0.125545852,0.147379913,0.155977074,0.133324236,0.19268559,0.105758734,0.413891921,0.255049127,1.031386463,1.554312227,0.165393013,1.068367904,0.657068777,0.177128821,0.222434498,0.170032751,0.097980349,,0.40625,0.167849345,0.216975983,0.206741266,1.144377729,Control,Memantine,C/S,c-CS-m
J2292_7,0.243309706,0.377694199,0.33805873,2.125415883,4.467235643,0.235932301,0.169969622,5.171271517,0.203674237,1.036597714,0.285693621,0.324605815,0.34934182,0.258643136,0.819904528,0.678865905,1.520757992,1.66165196,0.444524808,0.68768986,0.225227832,0.361926805,0.175611167,1.038478229,1.932590771,1.096918849,0.257051931,0.283668451,0.750614784,0.154057573,0.395052799,,0.447273253,0.489367858,0.462172718,0.743237379,0.540865037,0.368725589,0.586431361,0.348907855,0.32822219,0.389266599,0.554462607,0.181383312,0.847239649,0.149623588,2.293287327,0.282622334,0.416091593,1.440793601,0.370138018,0.146800502,0.189695734,0.134096612,0.175266625,0.195890841,0.269369511,0.111747177,0.247647428,0.161856964,0.553717064,0.316342535,1.435147428,2.313833124,0.154171895,1.316264115,0.873666876,0.233688833,0.164209536,0.122098494,0.134096612,0.117079674,0.527525094,0.208751568,0.180442284,0.188441029,1.22718005,Control,Saline,S/C,c-SC-s
3424_8,0.385694527,0.49832049,0.29756965,2.356253705,3.860501877,0.23730488,0.219917012,2.78581308,0.212211025,1.294803399,0.419087137,0.330369492,0.260620431,0.295791346,0.871764473,0.711124284,1.654613713,1.15728117,0.405255878,0.758348153,0.331752618,0.398537838,0.186129223,1.099585062,2.208654416,1.123098202,0.253112033,0.277415531,0.711519463,0.177830468,0.343410393,2.135546335,0.878680103,0.470855562,0.422446157,0.756569848,0.572218929,0.33787789,0.571033393,0.270302312,0.289270895,0.342620036,0.325232168,0.174255811,0.909066195,0.147206742,1.311132255,0.302976757,0.305151556,1.35530787,0.084273481,0.145847492,0.184314259,0.140954193,0.164061438,0.197363056,0.204295229,0.123963572,0.196411581,0.117575099,0.574690771,0.305695256,1.417289656,2.419192606,0.180644284,1.30909338,0.838928911,0.232567623,,,0.140954193,0.123555797,0.476417018,0.160391464,,,1.241538671,Control,Saline,S/C,c-SC-s
50810E_5,0.627634368,0.78077067,0.331712184,2.299912707,3.990896621,0.211497693,0.161740865,2.580995137,0.208380097,1.391445317,0.624392069,0.297293927,0.325227584,0.280209502,0.747474747,0.597580746,1.540965208,1.976929792,0.442823295,0.639481232,0.400922808,0.401421624,0.15538097,1.306646714,2.87916199,1.298540965,0.2410525,0.309265494,0.751964085,0.153510413,0.496071829,2.208005986,0.323606435,0.384836014,0.291682255,0.66741489,0.543085173,0.315500686,0.496570645,0.338695598,0.259633371,0.395685248,0.320239431,0.23615096,0.984845141,0.175163687,2.266460678,0.3534172,0.615684544,1.58471272,0.319208416,0.158316781,0.2088575,0.116898404,0.166997719,0.141543441,0.252777165,0.130655484,0.212315162,0.133083205,0.521003458,0.335172515,1.650849702,2.406238505,0.15699257,1.332744795,0.936143603,0.233502538,0.156109762,0.119914662,0.116898404,0.116971971,0.554550136,0.187596557,0.171264621,0.204958434,1.80004414,Ts65Dn,Saline,C/S,t-CS-s
309_11,0.366511251,0.513277924,0.327792418,2.072572471,3.66105818,0.229474965,0.193796878,1.724508413,0.185282789,1.31867018,0.461179809,0.290289884,0.3794851,0.271234543,0.765659842,0.449422258,1.297993108,1.756132171,0.509831745,0.547536996,0.346036894,0.362659639,0.196229475,0.891952159,2.171903507,1.231096696,0.266166633,0.262720454,0.635313197,0.169673627,0.418812082,1.957834989,0.34684776,0.428137036,0.352118386,0.693087371,0.54672613,0.343807014,0.524021893,0.341374417,0.323535374,0.406649098,0.513277924,0.144505369,0.662097327,0.173292209,1.902901531,0.298377884,0.275416952,0.899017592,0.144391135,0.169979438,0.183801691,0.094356865,0.128169979,0.149988577,0.125999543,0.119716701,0.235549463,0.134110121,0.429403701,0.250628284,1.326707791,1.861549006,0.126799178,0.940370117,0.842472013,0.190769934,0.168037469,,0.094356865,0.131254284,0.385423806,0.151816313,0.184601325,0.193054604,1.613548092,Control,Memantine,C/S,c-CS-m
322_4,0.384858543,0.540698593,0.322269638,2.177809388,4.799272957,0.231863442,0.174648333,3.867235657,0.183657342,1.308993204,0.607554923,0.342342342,0.291923502,0.240872451,0.812707444,0.851272325,1.663821716,1.17053896,0.370317686,0.740319267,0.316895843,0.381223329,0.159159159,1.189031136,3.181444602,1.077287814,0.251936147,0.258100205,0.708708709,0.149201833,0.406827881,2.066698277,0.314683104,0.476055002,0.429429429,0.756756757,0.599652284,0.374901217,0.577366841,0.465307413,0.311363996,0.402718508,0.174174174,0.196433301,1.113975457,0.149995586,0.861657985,0.315264412,0.413701775,1.437891763,0.109826079,0.16456255,0.17886466,0.137724022,0.166769665,0.178599806,0.196080162,0.124216474,0.238456785,0.14054913,0.664606692,0.290721285,1.871810718,2.323386598,0.144521939,1.290103293,0.824490156,0.227421206,,0.129778406,0.137724022,0.132691798,0.491745387,,,,1.682969895,Control,Memantine,C/S,c-CS-m
364_6,0.290687401,0.525357837,0.345113978,2.625375508,4.204099664,0.273193144,0.224597986,5.31754727,0.262767273,1.323378689,0.384520233,0.357660364,0.323201979,0.313482948,0.924368263,0.925075102,1.845909171,1.278671143,0.488248807,0.775402014,0.305354303,0.412263651,0.189786181,1.209400954,2.708075632,1.299346174,0.259763209,0.300759852,0.773988337,0.205159922,0.362961654,2.53949461,0.700653826,0.472344937,0.441067326,0.85209401,0.579430995,0.392472168,0.564233964,0.34387701,0.304294045,0.405018555,0.453967132,0.174674726,0.9826862,0.134822252,1.726872247,0.273947341,0.306833316,0.882696445,0.097735888,0.122528429,0.173855138,0.132670833,0.161868661,0.194344842,0.170884131,0.098555476,0.206638664,0.103370556,0.556910153,0.262063313,1.449646553,2.409794078,0.158795205,1.391455793,0.818256326,0.195984018,0.119659871,,0.132670833,0.098862821,0.430386231,0.11074685,,,1.1522385,Control,Memantine,S/C,c-SC-m
362_3,0.35694374,0.582108464,0.296756209,2.157881399,3.606436898,0.196401419,0.157121135,4.446908262,0.176507856,1.297769894,0.364546376,0.282437912,0.272301064,0.233020781,0.799543842,0.688291941,1.561074506,1.111885454,0.384313229,0.677521541,0.258109478,0.327927015,0.142802838,1.163203244,2.54270147,1.199822605,0.210086163,0.280283832,0.604916371,0.130131779,0.419285352,2.140268626,0.620501774,0.465408008,0.456791688,0.866447035,0.580334516,0.386087177,0.524581855,0.310314242,0.290420679,0.427521541,0.347820578,0.165853323,1.100419273,0.11815245,1.412536944,0.233349371,0.299127088,0.973881366,0.101450271,0.122276445,0.180768438,0.12598804,0.146058148,0.185236099,0.167777854,0.096020345,0.225582514,0.121795312,0.566774349,0.269365592,1.222764451,2.085229225,0.153962472,1.280912778,0.864595505,0.26022407,0.124682109,0.119458382,0.12598804,0.136435494,0.390267372,0.114165922,0.163860059,0.150594543,0.995876005,Control,Memantine,S/C,c-SC-m
3424_2,0.379772271,0.581379772,0.335432016,2.64822505,4.874614869,0.235900871,0.185532485,3.41232418,0.219156062,1.425987944,0.449698593,0.333958473,0.288546551,0.300468855,1.012592096,0.937575352,1.924849297,1.30703282,0.413797723,0.818754186,0.335565975,0.378566644,0.174949766,1.438044206,2.858673811,1.265639652,0.252511721,0.306095111,0.798392498,0.166510382,0.400267917,2.75177495,1.075686537,0.488010717,0.445679839,0.85961152,0.551908908,0.383255191,0.595981246,0.302210315,0.305157401,0.395847287,0.347756196,0.206315947,1.174287211,0.15243583,1.366758961,0.294394971,0.368854299,1.598518297,0.101174886,0.147347153,0.203547108,0.137543965,0.167926364,0.203921275,0.206839781,0.11711442,0.215295966,0.13230562,0.551298361,0.290503629,1.539100501,2.454089651,0.161191349,1.346329417,0.878171069,0.227643493,,,0.137543965,0.110005238,0.473920527,0.126992442,,,1.089650528,Control,Saline,S/C,c-SC-s
294_9,0.280735721,0.434656341,0.281316554,2.299322362,3.722555663,0.266214908,0.179090029,4.840464666,0.198063892,1.240464666,0.369990319,0.319070668,0.278412391,0.275508228,0.82749274,0.827879961,1.71732817,1.134946757,0.393610842,0.652081317,0.286544046,0.37018393,0.175798645,0.943852856,2.013359148,1.052662149,0.230590513,0.265827686,0.643175218,0.177153921,0.352952565,2.035430784,0.519070668,0.46892546,0.439690223,0.801548887,0.530880929,0.327395934,0.563407551,0.306292352,0.283833495,0.347337851,0.396515005,0.157756024,1.02434739,0.132153614,1.53250502,0.289282129,0.250753012,1.045808233,0.064633534,0.146711847,0.158634538,0.129769076,0.161646586,0.192143574,0.143072289,0.101154618,0.261671687,0.138805221,0.579819277,0.268448795,1.688002008,2.427836345,0.178965863,1.438629518,0.841114458,0.261797189,,,0.129769076,0.135542169,0.477911647,,0.235190763,0.21623996,1.082705823,Control,Memantine,S/C,c-SC-m
3425_6,0.353143364,0.595631445,0.261558931,2.055105888,3.070517796,0.197915512,0.154229959,3.046013971,0.198691651,0.966404258,0.33008094,0.270429094,0.257789112,0.229958975,0.735225635,0.60217319,1.265439627,1.215434084,0.441512363,0.620689655,0.239716155,0.294711165,0.160439073,1.11076616,2.157001885,1.033706619,0.19946779,0.253686661,0.591528994,0.128284732,0.392393835,2.020844883,0.579997782,0.416454152,0.372879477,0.616587205,0.475218982,0.314114647,0.476327753,0.307129394,0.25224526,0.388402262,0.513360683,0.220018955,1.021068747,0.165706787,2.409856383,0.312896406,0.637967486,0.899394911,0.292556681,0.173434424,0.205146898,0.117955821,0.154334038,0.221404097,0.329080703,0.11824743,0.24495152,0.154188234,0.539330757,0.325873004,1.670846395,2.267551214,0.151272144,1.090836189,0.954581906,0.237661296,0.160749435,0.118757746,0.117955821,0.136983305,0.39607786,0.158052052,0.168914486,0.207990085,1.28045491,Ts65Dn,Saline,S/C,t-SC-s
3480_10,0.284727437,0.440006007,0.277969665,2.110977624,3.603694248,0.16248686,0.127496621,2.71842619,0.148670972,0.871151825,0.445562397,0.233668719,0.313560595,0.165490314,0.762426791,0.699954948,1.37618261,2.029433849,0.309055414,0.429944436,0.226009911,0.282324673,0.125994894,0.660759874,2.228412675,1.135455774,0.177053612,0.178855684,0.567202283,0.128848175,0.33833909,1.767682835,0.26100015,0.433098063,0.341342544,0.633578615,0.50863493,0.328427692,0.494218351,0.334584772,0.259948941,0.355909296,0.297341943,0.173878044,0.695009056,0.151338297,1.895954921,0.259609579,0.290601731,1.359730328,0.113704971,0.137854699,0.173576172,0.112497484,0.132119139,0.160595693,0.1311129,0.113403099,0.22268062,0.112094989,0.437009459,0.282149326,1.348259207,2.001106863,0.144194003,1.006339304,0.80046287,0.204870195,0.13604347,0.108673777,0.112497484,0.126987321,0.39203059,0.103139465,0.150231435,0.145300865,1.683336687,Control,Saline,C/S,c-CS-s
3525_3,0.441197654,0.734952156,0.44335837,2.978289948,6.201461056,0.296738348,0.188496759,6.572486881,0.299207737,1.715711493,0.458689166,0.39705731,0.462804815,0.378536887,1.042288301,0.944027163,2.003704085,2.557876325,0.570017492,0.904825599,0.358678876,0.417635559,0.211955963,1.850601914,3.921905546,1.37637617,0.27708612,0.361045375,0.939911514,0.177178722,0.570326165,3.266385431,0.640086429,0.595431629,0.492334602,1.001131804,0.745035497,0.546558288,0.737730219,0.496758926,0.414754604,0.622594917,0.72126762,0.191428106,1.06659786,0.177304579,2.302134825,0.329512738,0.520832202,2.291487859,0.240697485,0.177413222,0.205768917,0.144766147,0.190667608,0.213265251,0.231299908,0.115541311,0.200880004,0.144711826,0.453691129,0.319300342,1.654571134,2.390624151,0.166060079,1.44766147,0.891520452,0.256667934,0.147862459,0.127437666,0.144766147,0.126405562,0.460861535,0.162257591,0.201314574,0.166874898,1.17475148,Ts65Dn,Saline,S/C,t-SC-s
3497_14,0.398137885,0.491465307,0.301928619,1.88805143,3.28286411,0.174684106,0.158501441,1.527155841,0.147639104,1.585901131,0.566614941,0.228774108,0.244735092,0.196408779,0.740412325,0.489691864,1.26291288,1.154511195,0.328530259,0.567501663,0.312347595,0.303258701,0.135890047,0.984260696,2.041675903,0.998669918,0.193748614,0.220128575,0.444690756,0.16448681,0.303923742,1.638882731,0.273110175,0.422079362,0.377521614,0.725559743,0.614941255,0.417645755,0.546885391,0.459543339,0.356240301,0.509864775,0.22367546,0.173668368,0.864939144,0.161889805,0.648606203,0.233477294,0.320115168,0.949613925,0.077345897,0.182567727,0.166208611,0.093705012,0.120272216,0.125768878,0.159141474,0.14422196,0.194738909,0.122104437,0.374034812,0.241460542,1.234131658,1.654495485,0.16974218,1.048684727,0.64847533,0.194738909,0.177463683,0.148017275,0.093705012,0.179426777,0.363564978,0.122758801,0.192383196,0.17824892,1.069362649,Control,Saline,C/S,c-CS-s
3605_6,0.408919383,0.639279588,0.332590051,2.507204117,4.900171527,0.255060034,0.181132075,5.221269297,0.238936535,1.445797599,0.407375643,0.33670669,0.348198971,0.303087479,0.888850772,0.819554031,1.817838765,1.305660377,0.466209262,0.783876501,0.316123499,0.40754717,0.187650086,1.101886792,2.352830189,1.243910806,0.240994854,0.275814751,0.77941681,0.164150943,0.489365352,2.604631218,0.681989708,0.498627787,0.518867925,0.928473413,0.661749571,0.35780446,0.644253859,0.34271012,0.352487136,0.449914237,0.403259005,0.173097379,1.164297457,0.150372304,1.507397737,0.2766657,0.324726816,1.486123199,0.123585727,0.150082197,0.199303742,0.148051446,0.170969926,0.187699449,0.190987332,0.116333043,0.266511943,0.152596461,0.621216517,0.260999903,1.783096412,2.575669664,0.178706121,1.459239919,0.956580601,0.23160236,,,0.148051446,0.121651678,0.434677497,,,0.186442317,1.062179673,Ts65Dn,Memantine,S/C,t-SC-m
3525_4,0.412267658,0.645848823,0.403841388,2.594052045,5.178686493,0.288228005,0.188104089,6.860346964,0.242750929,1.393432466,0.432465923,0.36133829,0.402973978,0.339776952,0.859479554,0.763444857,1.785625774,2.118587361,0.524659232,0.827881041,0.324039653,0.401610905,0.195043371,1.426641884,3.400743494,1.288104089,0.267038414,0.310408922,0.834200743,0.171871128,0.516728625,2.704584882,0.516232962,0.528376704,0.473605948,0.887980173,0.663816605,0.454275093,0.650929368,0.439281289,0.367286245,0.523915737,0.656505576,0.185151237,0.947895368,0.167665515,2.519636184,0.30832687,0.458083621,1.653458366,0.240146654,0.151096383,0.1959388,0.144539237,0.177042939,0.216879363,0.221391807,0.121060424,0.189311147,0.13431573,0.497779031,0.332440245,1.629486004,2.373334273,0.160191779,1.601494747,0.91045618,0.235775224,0.15624339,0.108369174,0.144539237,0.112106042,0.468659663,0.159204682,0.158993161,0.172671508,1.126489459,Ts65Dn,Saline,S/C,t-SC-s
3421_12,0.261107314,0.443779904,0.276657553,1.674128503,2.256493506,0.218215995,0.176008202,2.475734792,0.184039645,0.913362953,0.27050581,0.264183185,0.259227614,0.257006152,0.608680793,0.499316473,1.024265208,1.196684894,0.436602871,0.701298701,0.235987697,0.350136705,0.169514696,0.852358168,1.710868079,0.937799043,0.216336295,0.258031442,0.563226247,0.163192071,0.416097061,1.684894053,0.989576213,0.42874231,0.394053315,0.609022556,0.507177033,0.289131921,0.509398496,0.276999316,0.263841422,0.354408749,0.508031442,0.165934718,0.707062315,0.159406528,2.330089021,0.317032641,0.532937685,0.736973294,0.327596439,0.173293769,0.166172107,0.119881306,0.14884273,0.174599407,0.266824926,0.121543027,0.224332344,0.150860534,0.581127596,0.295192878,1.398219585,1.918931751,0.163086053,1.124035608,0.837863501,0.273234421,0.192759644,0.151454006,0.119881306,0.131988131,0.407596439,0.22884273,0.22694362,0.249970326,1.139347181,Ts65Dn,Saline,S/C,t-SC-s
321_5,0.479120267,0.689170379,0.381124722,2.913557906,6.066536748,0.22188196,0.16717706,2.652561247,0.198496659,1.664949889,0.729955457,0.334214922,0.33672049,0.260996659,1.043847439,0.820016704,2.051503341,1.730094655,0.372355234,0.886553452,0.384326281,0.40701559,0.173719376,1.666341871,3.929426503,1.423023385,0.2655902,0.278953229,0.845072383,0.153814031,0.415089087,2.542455457,0.339643653,0.528396437,0.424276169,0.806514477,0.693903118,0.469933185,0.699331849,0.486219376,0.35857461,0.45935412,0.182488864,0.229033991,1.231489296,0.176244917,0.910764981,0.351876007,0.498810711,1.93708279,0.10319957,0.173405969,0.212077035,0.148776184,0.196808103,0.211002839,0.264789381,0.140566255,0.185835955,0.133660707,0.587508632,0.316274074,1.718560577,2.520524822,0.182076268,1.228420164,0.92212077,0.228727077,,0.147548531,0.148776184,,0.583748945,0.135195274,0.193815699,,1.705363309,Control,Memantine,C/S,c-CS-m
3420_13,0.25483871,0.370967742,0.397491039,1.987455197,2.979569892,0.321146953,0.274193548,4.501075269,0.292473118,1.479928315,0.369175627,0.402508961,0.375268817,0.358422939,0.804301075,1.06344086,1.488888889,1.261648746,0.498924731,0.620430108,0.376702509,0.457706093,0.273835125,0.968817204,1.444444444,0.885304659,0.264516129,0.305376344,0.650179211,0.244802867,0.392473118,1.664157706,0.710035842,0.513978495,0.519713262,0.91218638,0.774193548,0.395340502,0.688530466,0.398924731,0.41827957,0.430824373,0.513620072,0.134897361,0.81068752,0.176278918,1.98989899,0.302378625,0.245356794,1.116324536,0.189638319,0.258716194,0.155751059,0.128054741,0.168132942,0.159009449,0.230694037,0.175301401,0.170087977,0.105246008,0.732811991,0.349951124,2.263929619,2.464646465,0.235255784,1.715868361,0.906484197,0.281850766,,,0.128054741,0.245356794,0.551645487,0.325839036,,,1.170413816,Control,Memantine,S/C,c-SC-m
3525_11,0.382148693,0.595792484,0.399101307,2.527573529,4.629493464,0.317810458,0.213235294,6.219566993,0.232638889,1.495506536,0.436070261,0.393382353,0.437704248,0.365604575,0.868464052,0.741830065,1.758578431,2.341503268,0.537785948,0.775326797,0.369281046,0.442810458,0.224877451,1.113357843,2.699754902,1.30494281,0.289215686,0.335988562,0.851102941,0.19505719,0.522875817,2.335988562,0.52124183,0.593341503,0.55004085,0.950776144,0.76123366,0.428921569,0.702410131,0.450571895,0.420547386,0.543300654,0.733251634,0.15714977,0.821195258,0.173360755,2.758649891,0.296031938,0.380837164,1.471086378,0.203968062,0.176143237,0.19392693,0.132591338,0.179530607,0.199370917,0.211952577,0.131018631,0.17940963,0.126300508,0.49177353,0.327486088,1.491652553,2.310670215,0.17021534,1.553472054,0.917251391,0.245705299,0.184611662,0.133317203,0.132591338,0.122308251,0.507016695,0.172392935,0.200096782,0.221993709,1.141422695,Ts65Dn,Saline,S/C,t-SC-s
309_5,0.434940244,0.617429838,0.358802202,2.36578488,4.718678663,0.213105949,0.173626964,2.134013697,0.192157916,1.504229891,0.550960118,0.286961192,0.363502081,0.277964281,0.864912045,0.507989795,1.480059084,2.013696791,0.483416141,0.687793742,0.367530549,0.355310863,0.174835504,1.324694508,2.896334094,1.35987646,0.250704982,0.273667249,0.702699073,0.154827447,0.398549752,2.456559688,0.329125822,0.408755203,0.313414798,0.691956493,0.536860481,0.360816436,0.512823956,0.35155096,0.312206258,0.419094938,0.393447026,0.16020025,0.768112919,0.185718259,1.645807259,0.29682937,0.309345015,1.206994855,0.164650257,0.16068697,0.188221388,0.104783757,0.141983034,0.167709637,0.136837714,0.116047838,0.255527743,0.140870533,0.481226533,0.25177305,1.534835211,2.009108608,0.119524406,0.997774997,0.878667779,0.205604228,0.129954109,,0.104783757,0.110693923,0.434153803,0.118481435,0.140314282,0.148379919,1.839730218,Control,Memantine,C/S,c-CS-m
3534_9,0.336807003,0.58336807,0.285118799,2.403293039,4.066069195,0.277615673,0.221967486,4.920591913,0.236973739,1.373072113,0.422259275,0.375989996,0.280325135,0.310962901,0.858899541,0.853897457,1.739683201,1.216340142,0.422259275,0.686744477,0.384535223,0.395164652,0.217173822,0.990204252,2.201750729,1.115256357,0.245727386,0.276990413,0.763859942,0.203209671,0.39266361,2.247603168,0.543976657,0.438307628,0.406002501,0.806794498,0.591913297,0.337640684,0.545227178,0.305335556,0.28595248,0.396623593,0.395998333,0.154534364,1.045682527,0.135556459,1.719127016,0.283313,0.301342009,1.186119019,0.068591568,0.133794225,0.169581131,0.128778636,0.157516606,0.203063576,0.153992138,0.095973973,0.197776874,0.103971804,0.533007998,0.271519588,1.696353531,2.586552799,0.162125525,1.503998916,0.804663142,0.196827979,0.133116443,0.118476345,0.128778636,0.100854006,0.395147079,,0.153314355,,1.079707198,Ts65Dn,Memantine,S/C,t-SC-m
50810C_10,0.428082724,0.749028145,0.312548593,2.28487016,3.634737988,0.217384544,0.162805162,2.066552636,0.200124397,1.239776085,0.531488104,0.323122376,0.316125019,0.255481263,0.759912922,0.575493702,1.568651843,2.201523869,0.448919297,0.625719173,0.367905458,0.344580936,0.15658529,1.152386876,3.008863318,1.39807184,0.244129995,0.275229358,0.790856787,0.166692583,0.444254393,2.115067641,0.319545949,0.395428394,0.284714663,0.656196548,0.571295288,0.325454828,0.477997201,0.349090344,0.286114135,0.403203234,0.271652931,0.212015137,0.993377483,0.161210974,2.022421949,0.344181646,0.489403974,1.52526017,0.100756859,0.14295175,0.191296121,0.1,0.162346263,0.134437086,0.187322611,0.126773888,0.201986755,0.103500473,0.449290445,0.292809839,1.428571429,2.308609272,0.142194891,1.404541154,0.961684011,0.207473983,0.147587512,0.100473037,0.1,0.112298959,0.524124882,0.103784295,0.140586566,0.15525071,1.919583728,Ts65Dn,Saline,C/S,t-CS-s
